% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
625	1	18	30	0	28	277	0	1
625	1	19	28	0	28	277	0	1
625	1	20	13	0	28	277	0	1
626	1	4	42	0	28	277	0	1
626	1	6	39	0	28	277	0	1
626	1	7	38	0	28	277	0	1
626	1	8	43	0	28	277	0	1
626	1	9	36	0	28	277	0	1
626	1	10	37	0	28	277	0	1
626	1	15	45	0	28	277	0	1
626	1	16	44	0	28	277	0	1
627	1	1	3	0	28	277	0	1
627	1	2	14	0	28	277	0	1
627	1	5	1	0	28	277	0	1
627	1	11	16	0	28	277	0	1
627	1	12	2	0	28	277	0	1
627	1	13	4	0	28	277	0	1
627	1	14	15	0	28	277	0	1
627	1	20	13	0	28	277	0	1
628	1	3	29	0	28	277	0	1
628	1	6	39	0	28	277	0	1
628	1	7	38	0	28	277	0	1
628	1	9	36	0	28	277	0	1
628	1	10	37	0	28	277	0	1
628	1	17	27	0	28	277	0	1
628	1	18	30	0	28	277	0	1
628	1	19	28	0	28	277	0	1
629	1	1	3	0	28	277	0	1
629	1	4	42	0	28	277	0	1
629	1	5	1	0	28	277	0	1
629	1	8	43	0	28	277	0	1
629	1	12	2	0	28	277	0	1
629	1	13	4	0	28	277	0	1
629	1	15	45	0	28	277	0	1
629	1	16	44	0	28	277	0	1
630	1	2	14	0	28	277	0	1
630	1	3	29	0	28	277	0	1
630	1	11	16	0	28	277	0	1
630	1	14	15	0	28	277	0	1
630	1	17	27	0	28	277	0	1
630	1	18	30	0	28	277	0	1
630	1	19	28	0	28	277	0	1
630	1	20	13	0	28	277	0	1
631	1	4	42	0	28	277	0	1
631	1	6	39	0	28	277	0	1
631	1	7	38	0	28	277	0	1
631	1	8	43	0	28	277	0	1
631	1	9	36	0	28	277	0	1
631	1	10	37	0	28	277	0	1
631	1	15	45	0	28	277	0	1
631	1	16	44	0	28	277	0	1
632	1	1	3	0	28	277	0	1
632	1	2	14	0	28	277	0	1
632	1	5	1	0	28	277	0	1
632	1	11	16	0	28	277	0	1
632	1	12	2	0	28	277	0	1
632	1	13	4	0	28	277	0	1
632	1	14	15	0	28	277	0	1
632	1	20	13	0	28	277	0	1
633	1	3	29	0	28	277	0	1
633	1	6	39	0	28	277	0	1
633	1	7	38	0	28	277	0	1
633	1	9	36	0	28	277	0	1
633	1	10	37	0	28	277	0	1
633	1	17	27	0	28	277	0	1
633	1	18	30	0	28	277	0	1
633	1	19	28	0	28	277	0	1
634	1	1	3	0	28	277	0	1
634	1	4	42	0	28	277	0	1
634	1	5	1	0	28	277	0	1
634	1	8	43	0	28	277	0	1
634	1	12	2	0	28	277	0	1
634	1	13	4	0	28	277	0	1
634	1	15	45	0	28	277	0	1
634	1	16	44	0	28	277	0	1
635	1	2	14	0	28	277	0	1
635	1	3	29	0	28	277	0	1
635	1	11	16	0	28	277	0	1
635	1	14	15	0	28	277	0	1
635	1	17	27	0	28	277	0	1
635	1	18	30	0	28	277	0	1
635	1	19	28	0	28	277	0	1
635	1	20	13	0	28	277	0	1
636	1	4	42	0	28	277	0	1
636	1	6	39	0	28	277	0	1
636	1	7	38	0	28	277	0	1
636	1	8	43	0	28	277	0	1
636	1	9	36	0	28	277	0	1
636	1	10	37	0	28	277	0	1
636	1	15	45	0	28	277	0	1
636	1	16	44	0	28	277	0	1
637	1	1	3	0	28	277	0	1
637	1	2	14	0	28	277	0	1
637	1	5	1	0	28	277	0	1
637	1	11	16	0	28	277	0	1
637	1	12	2	0	28	277	0	1
637	1	13	4	0	28	277	0	1
637	1	14	15	0	28	277	0	1
637	1	20	13	0	28	277	0	1
638	1	3	29	0	28	277	0	1
638	1	6	39	0	28	277	0	1
638	1	7	38	0	28	277	0	1
638	1	9	36	0	28	277	0	1
638	1	10	37	0	28	277	0	1
638	1	17	27	0	28	277	0	1
638	1	18	30	0	28	277	0	1
638	1	19	28	0	28	277	0	1
639	1	1	3	0	28	277	0	1
639	1	4	42	0	28	277	0	1
639	1	5	1	0	28	277	0	1
639	1	8	43	0	28	277	0	1
639	1	12	2	0	28	277	0	1
639	1	13	4	0	28	277	0	1
639	1	15	45	0	28	277	0	1
639	1	16	44	0	28	277	0	1
640	1	2	14	0	28	277	0	1
640	1	3	29	0	28	277	0	1
640	1	11	16	0	28	277	0	1
640	1	14	15	0	28	277	0	1
640	1	17	27	0	28	277	0	1
640	1	18	30	0	28	277	0	1
640	1	19	28	0	28	277	0	1
640	1	20	13	0	28	277	0	1
641	1	4	42	0	28	277	0	1
641	1	6	39	0	28	277	0	1
641	1	7	38	0	28	277	0	1
641	1	8	43	0	28	277	0	1
641	1	9	36	0	28	277	0	1
641	1	10	37	0	28	277	0	1
641	1	15	45	0	28	277	0	1
641	1	16	44	0	28	277	0	1
642	1	1	3	0	28	277	0	1
642	1	2	14	0	28	277	0	1
642	1	5	1	0	28	277	0	1
642	1	11	16	0	28	277	0	1
642	1	12	2	0	28	277	0	1
642	1	13	4	0	28	277	0	1
642	1	14	15	0	28	277	0	1
642	1	20	13	0	28	277	0	1
643	1	3	29	0	28	277	0	1
643	1	6	39	0	28	277	0	1
643	1	7	38	0	28	277	0	1
643	1	9	36	0	28	277	0	1
643	1	10	37	0	28	277	0	1
643	1	17	27	0	28	277	0	1
643	1	18	30	0	28	277	0	1
643	1	19	28	0	28	277	0	1
644	1	1	3	0	28	277	0	1
644	1	4	42	0	28	277	0	1
644	1	5	1	0	28	277	0	1
644	1	8	43	0	28	277	0	1
644	1	12	2	0	28	277	0	1
644	1	13	4	0	28	277	0	1
644	1	15	45	0	28	277	0	1
644	1	16	44	0	28	277	0	1
645	1	2	14	0	28	277	0	1
645	1	3	29	0	28	277	0	1
645	1	11	16	0	28	277	0	1
645	1	14	15	0	28	277	0	1
645	1	17	27	0	28	277	0	1
645	1	18	30	0	28	277	0	1
645	1	19	28	0	28	277	0	1
645	1	20	13	0	28	277	0	1
646	1	4	42	0	28	277	0	1
646	1	6	39	0	28	277	0	1
646	1	7	38	0	28	277	0	1
646	1	8	43	0	28	277	0	1
646	1	9	36	0	28	277	0	1
646	1	10	37	0	28	277	0	1
646	1	15	45	0	28	277	0	1
646	1	16	44	0	28	277	0	1
647	1	1	3	0	28	277	0	1
647	1	2	14	0	28	277	0	1
647	1	5	1	0	28	277	0	1
647	1	11	16	0	28	277	0	1
647	1	12	2	0	28	277	0	1
647	1	13	4	0	28	277	0	1
647	1	14	15	0	28	277	0	1
647	1	20	13	0	28	277	0	1
648	1	3	29	0	28	277	0	1
648	1	6	39	0	28	277	0	1
648	1	7	38	0	28	277	0	1
648	1	9	36	0	28	277	0	1
648	1	10	37	0	28	277	0	1
648	1	17	27	0	28	277	0	1
648	1	18	30	0	28	277	0	1
648	1	19	28	0	28	277	0	1
649	1	1	3	0	28	277	0	1
649	1	4	42	0	28	277	0	1
649	1	5	1	0	28	277	0	1
649	1	8	43	0	28	277	0	1
649	1	12	2	0	28	277	0	1
649	1	13	4	0	28	277	0	1
649	1	15	45	0	28	277	0	1
649	1	16	44	0	28	277	0	1
650	1	2	14	0	28	277	0	1
650	1	3	29	0	28	277	0	1
650	1	11	16	0	28	277	0	1
650	1	14	15	0	28	277	0	1
650	1	17	27	0	28	277	0	1
650	1	18	30	0	28	277	0	1
650	1	19	28	0	28	277	0	1
650	1	20	13	0	28	277	0	1
651	1	4	42	0	28	277	0	1
651	1	6	39	0	28	277	0	1
651	1	7	38	0	28	277	0	1
651	1	8	43	0	28	277	0	1
651	1	9	36	0	28	277	0	1
651	1	10	37	0	28	277	0	1
651	1	15	45	0	28	277	0	1
651	1	16	44	0	28	277	0	1
652	1	1	3	0	28	277	0	1
652	1	2	14	0	28	277	0	1
652	1	5	1	0	28	277	0	1
652	1	11	16	0	28	277	0	1
652	1	12	2	0	28	277	0	1
652	1	13	4	0	28	277	0	1
652	1	14	15	0	28	277	0	1
652	1	20	13	0	28	277	0	1
653	1	3	29	0	28	277	0	1
653	1	6	39	0	28	277	0	1
653	1	7	38	0	28	277	0	1
653	1	9	36	0	28	277	0	1
653	1	10	37	0	28	277	0	1
653	1	17	27	0	28	277	0	1
653	1	18	30	0	28	277	0	1
653	1	19	28	0	28	277	0	1
654	1	1	3	0	28	277	0	1
654	1	4	42	0	28	277	0	1
654	1	5	1	0	28	277	0	1
654	1	8	43	0	28	277	0	1
654	1	12	2	0	28	277	0	1
654	1	13	4	0	28	277	0	1
654	1	15	45	0	28	277	0	1
654	1	16	44	0	28	277	0	1
655	1	2	14	0	28	277	0	1
655	1	3	29	0	28	277	0	1
655	1	11	16	0	28	277	0	1
655	1	14	15	0	28	277	0	1
655	1	17	27	0	28	277	0	1
655	1	18	30	0	28	277	0	1
655	1	19	28	0	28	277	0	1
655	1	20	13	0	28	277	0	1
656	1	4	42	0	28	277	0	1
656	1	6	39	0	28	277	0	1
656	1	7	38	0	28	277	0	1
656	1	8	43	0	28	277	0	1
656	1	9	36	0	28	277	0	1
656	1	10	37	0	28	277	0	1
656	1	15	45	0	28	277	0	1
656	1	16	44	0	28	277	0	1
657	1	1	3	0	28	277	0	1
657	1	2	14	0	28	277	0	1
657	1	5	1	0	28	277	0	1
657	1	11	16	0	28	277	0	1
657	1	12	2	0	28	277	0	1
657	1	13	4	0	28	277	0	1
657	1	14	15	0	28	277	0	1
657	1	20	13	0	28	277	0	1
658	1	3	29	0	28	277	0	1
658	1	6	39	0	28	277	0	1
658	1	7	38	0	28	277	0	1
658	1	9	36	0	28	277	0	1
658	1	10	37	0	28	277	0	1
658	1	17	27	0	28	277	0	1
658	1	18	30	0	28	277	0	1
658	1	19	28	0	28	277	0	1
659	1	1	3	0	28	277	0	1
659	1	4	42	0	28	277	0	1
659	1	5	1	0	28	277	0	1
659	1	8	43	0	28	277	0	1
659	1	12	2	0	28	277	0	1
659	1	13	4	0	28	277	0	1
659	1	15	45	0	28	277	0	1
659	1	16	44	0	28	277	0	1
660	1	2	14	0	28	277	0	1
660	1	3	29	0	28	277	0	1
660	1	11	16	0	28	277	0	1
660	1	14	15	0	28	277	0	1
660	1	17	27	0	28	277	0	1
660	1	18	30	0	28	277	0	1
660	1	19	28	0	28	277	0	1
660	1	20	13	0	28	277	0	1
661	1	4	42	0	28	277	0	1
661	1	6	39	0	28	277	0	1
661	1	7	38	0	28	277	0	1
661	1	8	43	0	28	277	0	1
661	1	9	36	0	28	277	0	1
661	1	10	37	0	28	277	0	1
661	1	15	45	0	28	277	0	1
661	1	16	44	0	28	277	0	1
662	1	1	3	0	28	277	0	1
662	1	2	14	0	28	277	0	1
662	1	5	1	0	28	277	0	1
662	1	11	16	0	28	277	0	1
662	1	12	2	0	28	277	0	1
662	1	13	4	0	28	277	0	1
662	1	14	15	0	28	277	0	1
662	1	20	13	0	28	277	0	1
663	1	3	29	0	28	277	0	1
663	1	6	39	0	28	277	0	1
663	1	7	38	0	28	277	0	1
663	1	9	36	0	28	277	0	1
663	1	10	37	0	28	277	0	1
663	1	17	27	0	28	277	0	1
663	1	18	30	0	28	277	0	1
663	1	19	28	0	28	277	0	1
664	1	1	3	0	28	277	0	1
664	1	4	42	0	28	277	0	1
664	1	5	1	0	28	277	0	1
664	1	8	43	0	28	277	0	1
664	1	12	2	0	28	277	0	1
664	1	13	4	0	28	277	0	1
664	1	15	45	0	28	277	0	1
664	1	16	44	0	28	277	0	1
665	1	2	14	0	28	277	0	1
665	1	3	29	0	28	277	0	1
665	1	11	16	0	28	277	0	1
665	1	14	15	0	28	277	0	1
665	1	17	27	0	28	277	0	1
665	1	18	30	0	28	277	0	1
665	1	19	28	0	28	277	0	1
665	1	20	13	0	28	277	0	1
666	1	4	42	0	28	277	0	1
666	1	6	39	0	28	277	0	1
666	1	7	38	0	28	277	0	1
666	1	8	43	0	28	277	0	1
666	1	9	36	0	28	277	0	1
666	1	10	37	0	28	277	0	1
666	1	15	45	0	28	277	0	1
666	1	16	44	0	28	277	0	1
667	1	1	3	0	28	277	0	1
667	1	2	14	0	28	277	0	1
667	1	5	1	0	28	277	0	1
667	1	11	16	0	28	277	0	1
667	1	12	2	0	28	277	0	1
667	1	13	4	0	28	277	0	1
667	1	14	15	0	28	277	0	1
667	1	20	13	0	28	277	0	1
668	1	3	29	0	28	277	0	1
668	1	6	39	0	28	277	0	1
668	1	7	38	0	28	277	0	1
668	1	9	36	0	28	277	0	1
668	1	10	37	0	28	277	0	1
668	1	17	27	0	28	277	0	1
668	1	18	30	0	28	277	0	1
668	1	19	28	0	28	277	0	1
669	1	1	3	0	28	277	0	1
669	1	4	42	0	28	277	0	1
669	1	5	1	0	28	277	0	1
669	1	8	43	0	28	277	0	1
669	1	12	2	0	28	277	0	1
669	1	13	4	0	28	277	0	1
669	1	15	45	0	28	277	0	1
669	1	16	44	0	28	277	0	1
670	1	2	14	0	28	277	0	1
670	1	3	29	0	28	277	0	1
670	1	11	16	0	28	277	0	1
670	1	14	15	0	28	277	0	1
670	1	17	27	0	28	277	0	1
670	1	18	30	0	28	277	0	1
670	1	19	28	0	28	277	0	1
670	1	20	13	0	28	277	0	1
671	1	4	42	0	28	277	0	1
671	1	6	39	0	28	277	0	1
671	1	7	38	0	28	277	0	1
671	1	8	43	0	28	277	0	1
671	1	9	36	0	28	277	0	1
671	1	10	37	0	28	277	0	1
671	1	15	45	0	28	277	0	1
671	1	16	44	0	28	277	0	1
672	1	1	3	0	28	277	0	1
672	1	2	14	0	28	277	0	1
672	1	5	1	0	28	277	0	1
672	1	11	16	0	28	277	0	1
672	1	12	2	0	28	277	0	1
672	1	13	4	0	28	277	0	1
672	1	14	15	0	28	277	0	1
672	1	20	13	0	28	277	0	1
673	1	3	29	0	28	277	0	1
673	1	6	39	0	28	277	0	1
673	1	7	38	0	28	277	0	1
673	1	9	36	0	28	277	0	1
673	1	10	37	0	28	277	0	1
673	1	17	27	0	28	277	0	1
673	1	18	30	0	28	277	0	1
673	1	19	28	0	28	277	0	1
674	1	1	3	0	28	277	0	1
674	1	4	42	0	28	277	0	1
674	1	5	1	0	28	277	0	1
674	1	8	43	0	28	277	0	1
674	1	12	2	0	28	277	0	1
674	1	13	4	0	28	277	0	1
674	1	15	45	0	28	277	0	1
674	1	16	44	0	28	277	0	1
675	1	2	14	0	28	277	0	1
675	1	3	29	0	28	277	0	1
675	1	11	16	0	28	277	0	1
675	1	14	15	0	28	277	0	1
675	1	17	27	0	28	277	0	1
675	1	18	30	0	28	277	0	1
675	1	19	28	0	28	277	0	1
675	1	20	13	0	28	277	0	1
676	1	4	42	0	28	277	0	1
676	1	6	39	0	28	277	0	1
676	1	7	38	0	28	277	0	1
676	1	8	43	0	28	277	0	1
676	1	9	36	0	28	277	0	1
676	1	10	37	0	28	277	0	1
676	1	15	45	0	28	277	0	1
676	1	16	44	0	28	277	0	1
677	1	1	3	0	28	277	0	1
677	1	2	14	0	28	277	0	1
677	1	5	1	0	28	277	0	1
677	1	11	16	0	28	277	0	1
677	1	12	2	0	28	277	0	1
677	1	13	4	0	28	277	0	1
677	1	14	15	0	28	277	0	1
677	1	20	13	0	28	277	0	1
678	1	3	29	0	28	277	0	1
678	1	6	39	0	28	277	0	1
678	1	7	38	0	28	277	0	1
678	1	9	36	0	28	277	0	1
678	1	10	37	0	28	277	0	1
678	1	17	27	0	28	277	0	1
678	1	18	30	0	28	277	0	1
678	1	19	28	0	28	277	0	1
679	1	1	3	0	28	277	0	1
679	1	4	42	0	28	277	0	1
679	1	5	1	0	28	277	0	1
679	1	8	43	0	28	277	0	1
679	1	12	2	0	28	277	0	1
679	1	13	4	0	28	277	0	1
679	1	15	45	0	28	277	0	1
679	1	16	44	0	28	277	0	1
680	1	2	14	0	28	277	0	1
680	1	3	29	0	28	277	0	1
680	1	11	16	0	28	277	0	1
680	1	14	15	0	28	277	0	1
680	1	17	27	0	28	277	0	1
680	1	18	30	0	28	277	0	1
680	1	19	28	0	28	277	0	1
680	1	20	13	0	28	277	0	1
681	1	4	42	0	28	277	0	1
681	1	6	39	0	28	277	0	1
681	1	7	38	0	28	277	0	1
681	1	8	43	0	28	277	0	1
681	1	9	36	0	28	277	0	1
681	1	10	37	0	28	277	0	1
681	1	15	45	0	28	277	0	1
681	1	16	44	0	28	277	0	1
682	1	1	3	0	28	277	0	1
682	1	2	14	0	28	277	0	1
682	1	5	1	0	28	277	0	1
682	1	11	16	0	28	277	0	1
682	1	12	2	0	28	277	0	1
682	1	13	4	0	28	277	0	1
682	1	14	15	0	28	277	0	1
682	1	20	13	0	28	277	0	1
683	1	3	29	0	28	277	0	1
683	1	6	39	0	28	277	0	1
683	1	7	38	0	28	277	0	1
683	1	9	36	0	28	277	0	1
683	1	10	37	0	28	277	0	1
683	1	17	27	0	28	277	0	1
683	1	18	30	0	28	277	0	1
683	1	19	28	0	28	277	0	1
684	1	1	3	0	28	277	0	1
684	1	4	42	0	28	277	0	1
684	1	5	1	0	28	277	0	1
684	1	8	43	0	28	277	0	1
684	1	12	2	0	28	277	0	1
684	1	13	4	0	28	277	0	1
684	1	15	45	0	28	277	0	1
684	1	16	44	0	28	277	0	1
685	1	2	14	0	28	277	0	1
685	1	3	29	0	28	277	0	1
685	1	11	16	0	28	277	0	1
685	1	14	15	0	28	277	0	1
685	1	17	27	0	28	277	0	1
685	1	18	30	0	28	277	0	1
685	1	19	28	0	28	277	0	1
685	1	20	13	0	28	277	0	1
686	1	4	42	0	28	277	0	1
686	1	6	39	0	28	277	0	1
686	1	7	38	0	28	277	0	1
686	1	8	43	0	28	277	0	1
686	1	9	36	0	28	277	0	1
686	1	10	37	0	28	277	0	1
686	1	15	45	0	28	277	0	1
686	1	16	44	0	28	277	0	1
687	1	1	3	0	28	277	0	1
687	1	2	14	0	28	277	0	1
687	1	5	1	0	28	277	0	1
687	1	11	16	0	28	277	0	1
687	1	12	2	0	28	277	0	1
687	1	13	4	0	28	277	0	1
687	1	14	15	0	28	277	0	1
687	1	20	13	0	28	277	0	1
688	1	3	29	0	28	277	0	1
688	1	6	39	0	28	277	0	1
688	1	7	38	0	28	277	0	1
688	1	9	36	0	28	277	0	1
688	1	10	37	0	28	277	0	1
688	1	17	27	0	28	277	0	1
688	1	18	30	0	28	277	0	1
688	1	19	28	0	28	277	0	1
689	1	1	3	0	28	277	0	1
689	1	4	42	0	28	277	0	1
689	1	5	1	0	28	277	0	1
689	1	8	43	0	28	277	0	1
689	1	12	2	0	28	277	0	1
689	1	13	4	0	28	277	0	1
689	1	15	45	0	28	277	0	1
689	1	16	44	0	28	277	0	1
690	1	2	14	0	28	277	0	1
690	1	3	29	0	28	277	0	1
690	1	11	16	0	28	277	0	1
690	1	14	15	0	28	277	0	1
690	1	17	27	0	28	277	0	1
690	1	18	30	0	28	277	0	1
690	1	19	28	0	28	277	0	1
690	1	20	13	0	28	277	0	1
691	1	4	42	0	28	277	0	1
691	1	6	39	0	28	277	0	1
691	1	7	38	0	28	277	0	1
691	1	8	43	0	28	277	0	1
691	1	9	36	0	28	277	0	1
691	1	10	37	0	28	277	0	1
691	1	15	45	0	28	277	0	1
691	1	16	44	0	28	277	0	1
692	1	1	3	0	28	277	0	1
692	1	2	14	0	28	277	0	1
692	1	5	1	0	28	277	0	1
692	1	11	16	0	28	277	0	1
692	1	12	2	0	28	277	0	1
692	1	13	4	0	28	277	0	1
692	1	14	15	0	28	277	0	1
692	1	20	13	0	28	277	0	1
693	1	3	29	0	28	277	0	1
693	1	6	39	0	28	277	0	1
693	1	7	38	0	28	277	0	1
693	1	9	36	0	28	277	0	1
693	1	10	37	0	28	277	0	1
693	1	17	27	0	28	277	0	1
693	1	18	30	0	28	277	0	1
693	1	19	28	0	28	277	0	1
694	1	1	3	0	28	277	0	1
694	1	4	42	0	28	277	0	1
694	1	5	1	0	28	277	0	1
694	1	8	43	0	28	277	0	1
694	1	12	2	0	28	277	0	1
694	1	13	4	0	28	277	0	1
694	1	15	45	0	28	277	0	1
694	1	16	44	0	28	277	0	1
695	1	2	14	0	28	277	0	1
695	1	3	29	0	28	277	0	1
695	1	11	16	0	28	277	0	1
695	1	14	15	0	28	277	0	1
695	1	17	27	0	28	277	0	1
695	1	18	30	0	28	277	0	1
695	1	19	28	0	28	277	0	1
695	1	20	13	0	28	277	0	1
696	1	4	42	0	28	277	0	1
696	1	6	39	0	28	277	0	1
696	1	7	38	0	28	277	0	1
696	1	8	43	0	28	277	0	1
696	1	9	36	0	28	277	0	1
696	1	10	37	0	28	277	0	1
696	1	15	45	0	28	277	0	1
696	1	16	44	0	28	277	0	1
697	1	1	3	0	28	277	0	1
697	1	2	14	0	28	277	0	1
697	1	5	1	0	28	277	0	1
697	1	11	16	0	28	277	0	1
697	1	12	2	0	28	277	0	1
697	1	13	4	0	28	277	0	1
697	1	14	15	0	28	277	0	1
697	1	20	13	0	28	277	0	1
698	1	3	29	0	28	277	0	1
698	1	6	39	0	28	277	0	1
698	1	7	38	0	28	277	0	1
698	1	9	36	0	28	277	0	1
698	1	10	37	0	28	277	0	1
698	1	17	27	0	28	277	0	1
698	1	18	30	0	28	277	0	1
698	1	19	28	0	28	277	0	1
699	1	1	3	0	28	277	0	1
699	1	4	42	0	28	277	0	1
699	1	5	1	0	28	277	0	1
699	1	8	43	0	28	277	0	1
699	1	12	2	0	28	277	0	1
699	1	13	4	0	28	277	0	1
699	1	15	45	0	28	277	0	1
699	1	16	44	0	28	277	0	1
700	1	2	14	0	28	277	0	1
700	1	3	29	0	28	277	0	1
700	1	11	16	0	28	277	0	1
700	1	14	15	0	28	277	0	1
700	1	17	27	0	28	277	0	1
700	1	18	30	0	28	277	0	1
700	1	19	28	0	28	277	0	1
700	1	20	13	0	28	277	0	1
701	1	4	42	0	28	277	0	1
701	1	6	39	0	28	277	0	1
701	1	7	38	0	28	277	0	1
701	1	8	43	0	28	277	0	1
701	1	9	36	0	28	277	0	1
701	1	10	37	0	28	277	0	1
701	1	15	45	0	28	277	0	1
701	1	16	44	0	28	277	0	1
702	1	1	3	0	28	277	0	1
702	1	2	14	0	28	277	0	1
702	1	5	1	0	28	277	0	1
702	1	11	16	0	28	277	0	1
702	1	12	2	0	28	277	0	1
702	1	13	4	0	28	277	0	1
702	1	14	15	0	28	277	0	1
702	1	20	13	0	28	277	0	1
703	1	3	29	0	28	277	0	1
703	1	6	39	0	28	277	0	1
703	1	7	38	0	28	277	0	1
703	1	9	36	0	28	277	0	1
703	1	10	37	0	28	277	0	1
703	1	17	27	0	28	277	0	1
703	1	18	30	0	28	277	0	1
703	1	19	28	0	28	277	0	1
704	1	1	3	0	28	277	0	1
704	1	4	42	0	28	277	0	1
704	1	5	1	0	28	277	0	1
704	1	8	43	0	28	277	0	1
704	1	12	2	0	28	277	0	1
704	1	13	4	0	28	277	0	1
704	1	15	45	0	28	277	0	1
704	1	16	44	0	28	277	0	1
705	1	2	14	0	28	277	0	1
705	1	3	29	0	28	277	0	1
705	1	11	16	0	28	277	0	1
705	1	14	15	0	28	277	0	1
705	1	17	27	0	28	277	0	1
705	1	18	30	0	28	277	0	1
705	1	19	28	0	28	277	0	1
705	1	20	13	0	28	277	0	1
706	1	4	42	0	28	277	0	1
706	1	6	39	0	28	277	0	1
706	1	7	38	0	28	277	0	1
706	1	8	43	0	28	277	0	1
706	1	9	36	0	28	277	0	1
706	1	10	37	0	28	277	0	1
706	1	15	45	0	28	277	0	1
706	1	16	44	0	28	277	0	1
707	1	1	3	0	28	277	0	1
707	1	2	14	0	28	277	0	1
707	1	5	1	0	28	277	0	1
707	1	11	16	0	28	277	0	1
707	1	12	2	0	28	277	0	1
707	1	13	4	0	28	277	0	1
707	1	14	15	0	28	277	0	1
707	1	20	13	0	28	277	0	1
708	1	3	29	0	28	277	0	1
708	1	6	39	0	28	277	0	1
708	1	7	38	0	28	277	0	1
708	1	9	36	0	28	277	0	1
708	1	10	37	0	28	277	0	1
708	1	17	27	0	28	277	0	1
708	1	18	30	0	28	277	0	1
708	1	19	28	0	28	277	0	1
709	1	1	3	0	28	277	0	1
709	1	4	42	0	28	277	0	1
709	1	5	1	0	28	277	0	1
709	1	8	43	0	28	277	0	1
709	1	12	2	0	28	277	0	1
709	1	13	4	0	28	277	0	1
709	1	15	45	0	28	277	0	1
709	1	16	44	0	28	277	0	1
710	1	2	14	0	28	277	0	1
710	1	3	29	0	28	277	0	1
710	1	11	16	0	28	277	0	1
710	1	14	15	0	28	277	0	1
710	1	17	27	0	28	277	0	1
710	1	18	30	0	28	277	0	1
710	1	19	28	0	28	277	0	1
710	1	20	13	0	28	277	0	1
711	1	4	42	0	28	277	0	1
711	1	6	39	0	28	277	0	1
711	1	7	38	0	28	277	0	1
711	1	8	43	0	28	277	0	1
711	1	9	36	0	28	277	0	1
711	1	10	37	0	28	277	0	1
711	1	15	45	0	28	277	0	1
711	1	16	44	0	28	277	0	1
712	1	1	3	0	28	277	0	1
712	1	2	14	0	28	277	0	1
712	1	5	1	0	28	277	0	1
712	1	11	16	0	28	277	0	1
712	1	12	2	0	28	277	0	1
712	1	13	4	0	28	277	0	1
712	1	14	15	0	28	277	0	1
712	1	20	13	0	28	277	0	1
713	1	3	29	0	28	277	0	1
713	1	6	39	0	28	277	0	1
713	1	7	38	0	28	277	0	1
713	1	9	36	0	28	277	0	1
713	1	10	37	0	28	277	0	1
713	1	17	27	0	28	277	0	1
713	1	18	30	0	28	277	0	1
713	1	19	28	0	28	277	0	1
714	1	1	3	0	28	277	0	1
714	1	4	42	0	28	277	0	1
714	1	5	1	0	28	277	0	1
714	1	8	43	0	28	277	0	1
714	1	12	2	0	28	277	0	1
714	1	13	4	0	28	277	0	1
714	1	15	45	0	28	277	0	1
714	1	16	44	0	28	277	0	1
715	1	2	14	0	28	277	0	1
715	1	3	29	0	28	277	0	1
715	1	11	16	0	28	277	0	1
715	1	14	15	0	28	277	0	1
715	1	17	27	0	28	277	0	1
715	1	18	30	0	28	277	0	1
715	1	19	28	0	28	277	0	1
715	1	20	13	0	28	277	0	1
716	1	4	42	0	28	277	0	1
716	1	6	39	0	28	277	0	1
716	1	7	38	0	28	277	0	1
716	1	8	43	0	28	277	0	1
716	1	9	36	0	28	277	0	1
716	1	10	37	0	28	277	0	1
716	1	15	45	0	28	277	0	1
716	1	16	44	0	28	277	0	1
717	1	1	3	0	28	277	0	1
717	1	2	14	0	28	277	0	1
717	1	5	1	0	28	277	0	1
717	1	11	16	0	28	277	0	1
717	1	12	2	0	28	277	0	1
717	1	13	4	0	28	277	0	1
717	1	14	15	0	28	277	0	1
717	1	20	13	0	28	277	0	1
718	1	3	29	0	28	277	0	1
718	1	6	39	0	28	277	0	1
718	1	7	38	0	28	277	0	1
718	1	9	36	0	28	277	0	1
718	1	10	37	0	28	277	0	1
718	1	17	27	0	28	277	0	1
718	1	18	30	0	28	277	0	1
718	1	19	28	0	28	277	0	1
719	1	1	3	0	28	277	0	1
719	1	4	42	0	28	277	0	1
719	1	5	1	0	28	277	0	1
719	1	8	43	0	28	277	0	1
719	1	12	2	0	28	277	0	1
719	1	13	4	0	28	277	0	1
719	1	15	45	0	28	277	0	1
719	1	16	44	0	28	277	0	1
720	1	2	14	0	28	277	0	1
720	1	3	29	0	28	277	0	1
720	1	11	16	0	28	277	0	1
720	1	14	15	0	28	277	0	1
720	1	17	27	0	28	277	0	1
720	1	18	30	0	28	277	0	1
720	1	19	28	0	28	277	0	1
720	1	20	13	0	28	277	0	1
721	1	4	42	0	28	277	0	1
721	1	6	39	0	28	277	0	1
721	1	7	38	0	28	277	0	1
721	1	8	43	0	28	277	0	1
721	1	9	36	0	28	277	0	1
721	1	10	37	0	28	277	0	1
721	1	15	45	0	28	277	0	1
721	1	16	44	0	28	277	0	1
722	1	1	3	0	28	277	0	1
722	1	2	14	0	28	277	0	1
722	1	5	1	0	28	277	0	1
722	1	11	16	0	28	277	0	1
